Date,SKU,Units_Sold,Revenue,Price,Promotion,Product_Name,Category,Subcategory,Launch_Date,Cost_Price,Selling_Price,Gross_Margin_Per_Unit,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promotion_event,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2025-01-17,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,3,Friday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-18,SKU044,14,75771.92,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,3,Saturday,1,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-19,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,3,Sunday,1,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-20,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,4,Monday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-21,SKU044,6,32473.68,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,4,Tuesday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-22,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,4,Wednesday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-23,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,4,Thursday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-24,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,4,Friday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-25,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,4,Saturday,1,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-26,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,4,Sunday,1,Winter,Republic Day,1,None,193,49,6,36,80,192426.79
2025-01-27,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,5,Monday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-28,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,5,Tuesday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-29,SKU044,18,97421.04,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,5,Wednesday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-30,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,5,Thursday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-01-31,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,1,Q1,5,Friday,0,Winter,None,0,None,193,49,6,36,80,192426.79
2025-02-01,SKU044,6,32473.68,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,5,Saturday,1,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-02,SKU044,6,32473.68,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,5,Sunday,1,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-03,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,6,Monday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-04,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,6,Tuesday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-05,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,6,Wednesday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-06,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,6,Thursday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-07,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,6,Friday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-08,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,6,Saturday,1,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-09,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,6,Sunday,1,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-10,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,7,Monday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-11,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,7,Tuesday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-12,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,7,Wednesday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-13,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,7,Thursday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-14,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,7,Friday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-15,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,7,Saturday,1,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-16,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,7,Sunday,1,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-17,SKU044,6,32473.68,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,8,Monday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-18,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,8,Tuesday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-19,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,8,Wednesday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-20,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,8,Thursday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-21,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,8,Friday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-22,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,8,Saturday,1,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-23,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,8,Sunday,1,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-24,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,9,Monday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-25,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,9,Tuesday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-26,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,9,Wednesday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-27,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,9,Thursday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-02-28,SKU044,6,32473.68,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,2,Q1,9,Friday,0,Winter,None,0,None,165,7,4,24,54,164509.95
2025-03-01,SKU044,9,48710.52,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,9,Saturday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-02,SKU044,12,64947.36,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,9,Sunday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-03,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,10,Monday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-04,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,10,Tuesday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-05,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,10,Wednesday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-06,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,10,Thursday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-07,SKU044,6,32473.68,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,10,Friday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-08,SKU044,17,92008.76,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,10,Saturday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-09,SKU044,17,92008.76,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,10,Sunday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-10,SKU044,18,97421.04,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,11,Monday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-11,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,11,Tuesday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-12,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,11,Wednesday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-13,SKU044,14,75771.92,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,11,Thursday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-14,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,11,Friday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-15,SKU044,11,59535.08,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,11,Saturday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-16,SKU044,15,81184.2,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,11,Sunday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-17,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,12,Monday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-18,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,12,Tuesday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-19,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,12,Wednesday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-20,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,12,Thursday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-21,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,12,Friday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-22,SKU044,13,70359.64,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,12,Saturday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-23,SKU044,23,124482.44,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,12,Sunday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-24,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,13,Monday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-25,SKU044,20,108245.6,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,13,Tuesday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-26,SKU044,3,16236.84,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,13,Wednesday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-27,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,13,Thursday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-28,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,13,Friday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-03-29,SKU044,14,75771.92,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,13,Saturday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-30,SKU044,13,70359.64,5412.28,1,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,13,Sunday,1,Spring,None,0,Seasonal Promotion,170,125,8,47,119,169495.1
2025-03-31,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,3,Q1,14,Monday,0,Spring,None,0,None,170,125,8,47,119,169495.1
2025-04-01,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,14,Tuesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-02,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,14,Wednesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-03,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,14,Thursday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-04,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,14,Friday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-05,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,14,Saturday,1,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-06,SKU044,17,92008.76,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,14,Sunday,1,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-07,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,15,Monday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-08,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,15,Tuesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-09,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,15,Wednesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-10,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,15,Thursday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-11,SKU044,2,10824.56,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,15,Friday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-12,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,15,Saturday,1,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-13,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,15,Sunday,1,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-14,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,16,Monday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-15,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,16,Tuesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-16,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,16,Wednesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-17,SKU044,7,37885.96,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,16,Thursday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-18,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,16,Friday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-19,SKU044,18,97421.04,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,16,Saturday,1,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-20,SKU044,18,97421.04,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,16,Sunday,1,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-21,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,17,Monday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-22,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,17,Tuesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-23,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,17,Wednesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-24,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,17,Thursday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-25,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,17,Friday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-26,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,17,Saturday,1,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-27,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,17,Sunday,1,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-28,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,18,Monday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-29,SKU044,17,92008.76,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,18,Tuesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-04-30,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,4,Q2,18,Wednesday,0,Spring,None,0,None,191,337,12,63,190,190432.73
2025-05-01,SKU044,4,21649.12,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,18,Thursday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-02,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,18,Friday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-03,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,18,Saturday,1,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-04,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,18,Sunday,1,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-05,SKU044,14,75771.92,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,19,Monday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-06,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,19,Tuesday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-07,SKU044,5,27061.4,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,19,Wednesday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-08,SKU044,18,97421.04,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,19,Thursday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-09,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,19,Friday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-10,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,19,Saturday,1,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-11,SKU044,14,75771.92,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,19,Sunday,1,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-12,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,20,Monday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-13,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,20,Tuesday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-14,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,20,Wednesday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-15,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,20,Thursday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-16,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,20,Friday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-17,SKU044,15,81184.2,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,20,Saturday,1,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-18,SKU044,17,92008.76,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,20,Sunday,1,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-19,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,21,Monday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-20,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,21,Tuesday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-21,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,21,Wednesday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-22,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,21,Thursday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-23,SKU044,12,64947.36,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,21,Friday,0,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-24,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,21,Saturday,1,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-25,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,21,Sunday,1,Summer,None,0,None,219,338,13,52,184,218349.57
2025-05-26,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,2025,5,Q2,22,Monday,0,Summer,None,0,None,219,338,13,52,184,218349.57
